-3.501880371688571164e-02,-3.054559782934630931e-05,1.573449443024237393e-01,-1.825035460698504544e-04,4.281188828715559833e-04,-1.084158517606317945e-06,7.088598574941212815e-02,3.832313545821301043e-02,1.390645836947591862e-01,1.293903188049798092e-01,-1.322809241718743206e-03,-3.794384795908591762e-02,2.875062882919396292e-03,-1.598611118381115526e-01,2.822400704939738436e-02,1.422495185242133031e-01,1.094978832537699398e-01,1.450193226517838656e-02,9.068745837035846469e-02,-7.508861173981633275e-02,-1.022621952409136920e-01,1.397868854434680119e-01,-1.393803866871027586e-01,1.604022605531853773e-01,3.470327666339135392e-02,1.514455839198745046e-01,-5.411595221152631745e-03,-2.628406036585905631e-02,5.521658623517013663e-03,3.060583250158594587e-02,-3.262355645725861786e-02,9.708256941681513152e-02,5.536928300010147963e-02,-2.410284700226925005e-03,1.351793230024712336e-04,1.529608219123599067e-01,-9.688979057654768670e-04,-5.640223784105818927e-02,6.852228125574917617e-02,-1.328524138844198454e-01,1.713889207781826851e-02,1.210675502952447968e-01,-3.567876723158939362e-02,1.466698906647236566e-04,3.192035383578459284e-02,4.214400358140837390e-03,-8.194723814978627230e-04,6.364386160901944200e-02,-1.150182086529574349e-01,-8.334389823234250594e-02,5.043463666459257654e-07,1.029687738432587818e-01,1.026048710657506691e-02,5.533396338911816467e-03,1.049890063820218267e-01,3.857531184119600276e-02,5.371651154625499761e-03,6.008397978006133761e-02,1.865428466503420493e-02,-2.620993310695664616e-02,6.632643751881171779e-02,-1.894937316749030487e-02,2.322919592451116923e-03,1.919739649087365621e-02,1.421905154742326427e-01,4.593847211543171383e-02,7.260778374225555776e-02,-1.349772772673477018e-03,-6.550274322752273892e-02,8.157039296667191464e-02,-7.908482643471255111e-03,1.106824128266125501e-01,-2.448583924688551260e-03,-6.968867240893349005e-04,6.145788758413631842e-02,3.459108746201330215e-02,1.109558166284532743e-01,-2.727468036032695484e-02,3.633840148770557665e-02,1.792269726536201840e-02,-4.105322326749871742e-02,1.101213658486666080e-01,-8.289586850191757450e-02,1.385508352877538041e-01,1.416567353080307179e-01,-1.120043601822625495e-01,-1.482144384378180670e-02,2.693495218682178879e-02,-1.440447919360925144e-01,1.419703276753639859e-05,-1.481058750197751734e-03,8.887899975371774119e-02,1.692833186582962113e-02,-1.726428840500218997e-01,9.531237397542871581e-03,1.372857465625536844e-01,5.897339612120103226e-04,2.460890475103113054e-02,-3.332001175029797313e-02,-7.655558842079121518e-02
3.002939292364461649e-06,1.315336691566068583e-01,7.316670353137806615e-02,-3.374866910953005367e-02,-3.502336694304417075e-02,3.171114283603028439e-02,-1.066105645114823752e-01,4.037506955701491637e-03,-1.737005623240460150e-01,-8.025510635083496491e-02,7.134933255574470564e-07,-1.071343661881102309e-07,1.705103784676994250e-01,1.481865336796380772e-01,-5.221455375163329415e-02,-9.530988634385863939e-03,-8.610585541226810358e-02,2.355362582257083601e-02,8.954399853390079128e-03,1.280773882438434597e-01,-2.826815852876158816e-02,8.905903554199385772e-03,1.358375631037656295e-01,1.543570154801675032e-01,-1.540793527487913928e-01,1.212253709055134271e-01,-3.540966042755987198e-02,-1.742193961584409256e-01,3.136280670740872190e-02,-1.054788312296035119e-01,-1.652852815073531101e-01,8.377396905698392127e-02,-1.533681470407953218e-01,-8.640912562901190553e-05,2.366552813668221841e-03,-6.648069413907692566e-04,1.279234426892111738e-06,2.140595015272945059e-02,2.710767265443822169e-02,-9.128145541264170992e-02,-1.465264732394443714e-01,1.673608820927753246e-02,-1.504135710020319261e-01,-1.184524573496331112e-01,-1.135765166937050333e-02,6.692102667154764539e-02,8.669657733677668676e-02,-4.898442763792817956e-02,6.780570861388555970e-02,2.365220536521020489e-02,-1.148658146553347137e-01,-1.744953240566380903e-01,9.334370844092799990e-02,-1.562663790790087479e-02,-8.544702395165337805e-02,-9.989335997252929422e-02,1.324890081409971498e-01,1.643122514389447897e-01,-1.522208598580744804e-03,-2.142492018909022966e-02,-1.674106269337015396e-01,-1.529141396524741348e-01,-2.376980042398116680e-02,9.460258528325864169e-02,1.519019553845472360e-02,1.328061763325244782e-01,9.694680772961314363e-02,9.865852705595321015e-02,-5.312786671021841461e-02,-4.445977914503213696e-02,-1.006173340300818043e-02,1.037419325975305617e-02,-2.785511338702868968e-08,3.302259508926196074e-02,1.843517163270042350e-02,4.687510659726269041e-02,-1.083769357054847372e-02,2.849456919521653128e-02,7.592959986987627677e-05,-2.225967020960389897e-02,-9.760772501507541249e-03,1.226430372639458755e-01,1.737143064502245926e-02,-1.020078545684103694e-01,7.898818098213268579e-02,-9.437953768343659844e-02,-2.930875026788881677e-02,-1.068723045009469796e-01,-4.821023746409867222e-02,-1.009416904918830973e-02,-1.305187042767845529e-01,5.693835425614193063e-02,3.401045545006785992e-02,1.073520102369214524e-02,1.669915634309845354e-01,1.303173505653684450e-01,-3.105833009796902990e-03,7.594144907266934912e-03,-2.847481582140396123e-05,1.110174590587413301e-01
-1.422284007797271622e-04,-1.021236880156062704e-01,1.210183939755281879e-01,-3.897344614123929296e-02,-1.571919074473584381e-03,-1.435102334424876724e-01,-3.536153437179097303e-02,-3.581733000140826378e-02,-1.142497214542101541e-01,1.625350033717584686e-01,-4.557320264774439474e-03,-1.644175365050339760e-02,-8.792012996536441305e-02,-1.472603063167624571e-01,7.439557700279997299e-02,-9.290417694162768358e-02,-8.850697964629541947e-02,7.347146249637048765e-02,1.822813756223685402e-03,-8.590475705173705734e-02,5.712266410366683561e-02,-1.146193620181528705e-01,3.791678430246249454e-02,-1.608870366506602867e-01,9.694935626051013125e-03,-8.623608179662485551e-02,-1.552938536829170657e-01,1.401215421590591981e-01,-3.283650261274021626e-02,2.131635087443949084e-02,3.504633205034523441e-02,1.058995235341781832e-01,-5.841534105816738320e-02,-3.154801368158326180e-02,-2.984770232609354026e-05,7.809994269384494536e-03,8.201419968730059434e-03,-9.030989301715977580e-02,-5.330277984745397657e-02,-8.474611180690719281e-02,4.285751376101207440e-03,7.721508202783600172e-02,-3.349098283375760016e-02,1.432439895924507989e-01,-3.484713695410444900e-02,-1.231649579256575283e-01,5.653425572561136814e-02,-5.788199404171331247e-02,-1.416668787992841905e-01,-8.271408005203545466e-02,1.629410936979589497e-01,1.271504776204093190e-01,8.643673756829771404e-02,1.065431439439837452e-01,1.076640985425003361e-01,-6.995994589668849684e-02,8.278573671326555639e-02,-5.161333644713618496e-02,-1.112614742919162264e-02,1.002672359786355681e-02,3.044813986867518293e-02,-7.324107654356541708e-02,7.963745827692248879e-04,8.429335187126338336e-03,1.187491324569976414e-01,3.790440314612582989e-02,9.656022344475184704e-02,-7.645527127346167517e-02,1.437270333060640948e-01,-8.719915280291222481e-02,-1.723747326487883383e-02,-1.600479004674247585e-01,-2.068544773958998564e-02,7.792056956144283175e-02,-9.119613207247170839e-02,9.196573455530415026e-03,-1.671576723615334770e-01,2.629619108082352844e-02,-4.201796607004797818e-02,-2.377317098657904040e-02,-4.890455831384436271e-03,1.206277717128515087e-01,-6.990157983767952832e-02,-4.587120072958317946e-02,2.440675378890447278e-02,-9.085045367846122932e-02,-6.710701969738641637e-02,-1.032388658913207524e-01,-1.049263180625261277e-01,-7.317349780758387531e-03,4.463471061204662277e-02,1.422423496285515343e-01,-1.123430064644486076e-03,1.376485330173312649e-01,-1.194064117816995979e-01,6.728121188592695034e-02,4.004992103747562898e-02,-1.127803872092742257e-02,-2.001664075440071772e-02,-8.729573711056239083e-02
2.946760407843818791e-02,2.168813607904463651e-03,-1.697817037086421510e-02,3.720781353397346891e-02,-2.448363489012970670e-02,-3.599124311316536512e-02,-1.749057624353020368e-02,1.227511707259449060e-06,2.720432180753833487e-02,1.151079348272994132e-04,1.091895927617950179e-03,1.653549429934917520e-02,-7.262457359420399748e-06,1.360310173317739058e-03,2.185299762870532986e-02,4.000628887880851303e-03,-5.823820166745293739e-04,2.711706682868105650e-02,-1.191484175697793239e-02,1.496016098170716425e-05,1.959705242440832392e-04,-8.800722745994160948e-03,-1.939944269799628515e-02,9.736225215041627995e-03,2.223478244721321419e-03,4.823372397357522461e-04,1.088766182151069614e-02,3.033192934980374164e-06,-1.308956323214486257e-06,-4.526939517224653873e-05,-3.115638626865352770e-02,1.278251942671363242e-06,3.660406191875153516e-03,-1.026444857441059615e-02,1.088508935968406609e-02,1.183397200615851456e-02,-1.067946884556449615e-02,-4.038514522683226554e-02,7.784974267555022469e-03,-2.974700912030132788e-08,-3.607374532311375531e-03,-4.011722930462584963e-02,-3.163814508077731485e-02,6.458970254623103494e-03,2.003725260898037857e-04,1.266024069639963878e-06,5.492859746578366931e-13,3.666993940232037702e-02,2.676279473976304046e-08,1.051700400211938273e-03,5.259774898184915148e-06,-8.798952235366737745e-06,3.182120434799272276e-05,-1.193963897120677714e-02,-3.844718417548873089e-03,-2.560936161986545126e-02,-1.292052612461902159e-02,-3.724281027818556605e-02,2.956614241913058452e-02,7.967238584073812910e-06,2.310213310550855628e-04,1.026033350221012760e-02,-1.145296099290264366e-02,-3.774692626359371118e-03,-8.454896639796835242e-03,7.830996328919666749e-07,-4.197059927637575988e-02,2.151480536337055816e-03,1.970481644486637467e-05,-3.310302220677996485e-03,2.595759815701765682e-03,-3.787085642314292483e-02,1.095047640331380310e-08,-5.732713680442916922e-05,-2.175257533070597098e-03,-1.300038338391294387e-02,1.006552236386951214e-03,2.305537025971015480e-02,-1.060841584297782117e-03,2.901066397394231355e-05,-7.528473287605732934e-07,3.454360863674148935e-02,1.569238254532287144e-02,-7.486665038129534899e-07,1.077475255079108619e-06,3.794504781404130396e-03,3.951952073051890474e-02,9.486960967741210962e-03,-2.009960998104514188e-02,6.882425207616979339e-03,-1.865304237408099003e-02,-4.177775039558455361e-02,1.976476342407890163e-02,1.856140728970658016e-02,-9.919241284032580958e-03,2.754247923243786575e-02,-3.327776980562686254e-02,-8.961602609701645877e-03,-6.469690363929183610e-04,-1.999422174110814659e-02
-1.105476103618092298e-06,-4.037284188566885729e-02,1.472362455981201246e-01,1.152026474539059701e-02,2.727390582772591578e-03,8.958023644907225913e-02,-6.986207911982091068e-02,-1.651576325480218557e-02,1.152265970837955678e-01,-1.195662784187140198e-01,8.799647770900211432e-07,-2.319290905875946631e-03,-1.784622367376338115e-01,1.611834164532182090e-01,6.292032191691794563e-02,-1.621115248342724913e-01,-1.222907610079631002e-01,1.449363488880300588e-01,-2.541281431422207776e-02,-5.103599159161519710e-02,8.687617577760674281e-02,1.362776700842987521e-01,-1.508991687739549836e-01,-1.749115918362683861e-02,3.567330071455371981e-02,-5.083181451695534953e-02,2.954329409702631873e-02,-9.557940704019889100e-02,-9.036385161551765965e-03,-3.478179514466059330e-02,1.510118558935375221e-01,3.919302434745197683e-02,2.765886478020666561e-01,2.991625388539537883e-02,3.137462120188577036e-02,1.107451235251492583e-01,1.164343142021295957e-04,-1.228432084755010610e-02,5.086318081106189215e-02,-3.655164028724038061e-02,4.231838921556182326e-02,-1.375992112852992277e-01,1.399248151837813037e-01,4.007933693721316137e-02,5.732625189297104601e-02,-1.795218638360399814e-03,1.264873659974850018e-01,8.642790297453108173e-02,1.516564942858351916e-01,-5.318555606616882925e-02,3.219179701566509960e-08,6.433098278001785075e-02,6.934109459817416887e-02,-1.001149785707430573e-01,-1.353985401795101406e-01,1.517339005326690249e-01,1.795618845914725547e-03,2.594769115581403718e-02,2.102300953637919751e-04,8.341058873362183345e-05,-1.062842074457704677e-01,5.722813052808827655e-02,3.046964711799440492e-02,1.751278165097248096e-01,-7.153454039618654947e-02,1.473028697769924455e-01,1.507007351228903946e-01,1.376359884291585289e-01,1.228821235096948933e-01,8.019061914037772798e-02,3.120675249546148514e-02,-6.666465349516847994e-02,-3.762607756201825915e-02,-1.413028200030419790e-01,-8.380867149696108465e-02,-8.797569429524375317e-02,-8.533861721128108840e-03,1.628026445454354154e-01,-1.209497962302220897e-02,8.461767682740495462e-04,-3.233470113393353742e-05,1.183230503335081230e-01,-1.682780791092664333e-02,-1.565000677201900947e-01,-8.083980004226516691e-02,1.478789272793001874e-01,-1.136179994877592747e-01,5.787458083170857297e-06,2.117848380002468334e-02,7.652526022293666685e-02,1.466128906390293252e-02,4.490346177993587845e-02,1.427961040933915793e-02,4.434493694505213524e-02,3.389559840650661210e-02,-1.776756217877654420e-01,9.118420189536084741e-02,4.421666396307286670e-04,3.926457120850480181e-02,2.642066800671781859e-02
2.799478974660776992e-04,-4.870323554721643264e-04,4.666619624508856409e-03,-9.958831491794976724e-04,1.940959032487361152e-02,1.129222145630449053e-06,-9.475196839299390153e-06,-5.351303718744935926e-03,3.634111683039040891e-02,-1.317266306084930415e-02,1.051066030174272435e-02,-2.998515250948786699e-03,-1.426470934505450231e-03,1.663890015391105228e-04,-2.453367536349153485e-04,1.664727499031920174e-02,6.103715508159589069e-03,-8.798583565507138307e-04,4.712864518061903339e-06,-3.463770941179714069e-02,8.173276697414802005e-05,-2.532793374858944777e-02,3.046931875749857950e-04,6.299106848335175174e-03,5.536853953786584001e-03,-3.524526504878333633e-02,-3.788845388398170977e-02,4.225276726768327842e-03,-2.166601285843371832e-02,-8.266857524573719817e-04,-6.979632351086194342e-04,2.366162141131730661e-06,-3.829291367977963323e-02,1.244374994397669698e-04,3.976083078282409422e-02,-7.357208351017220779e-04,2.722708026141219337e-05,-7.001895795313668931e-05,-1.332362853085251875e-04,-1.730087158440484625e-07,-3.157248856155146777e-02,5.349962837460364717e-03,1.370545736318682858e-02,1.716225834295630540e-02,-2.555956005199304815e-03,1.400197211310336837e-02,8.628147510523272168e-03,4.598692440749346452e-03,-2.385063475299486601e-03,-5.270549354440618372e-04,1.193263471404126431e-06,5.707856282158094282e-04,5.240643798840703346e-03,-3.005807133932915723e-02,1.325523513439298721e-05,2.929808069271971904e-02,7.269575138100652133e-04,5.482139466365053802e-04,-3.099241305191577020e-02,-2.067350517623843699e-07,5.374708151066624230e-03,-1.445103103797767257e-07,2.100935267769759734e-08,-1.045344714988215794e-04,-4.119942821679092176e-02,-2.269050790845927979e-08,2.915256790866888777e-05,5.976813020577816452e-03,-1.787362118031352970e-05,4.778028742332498559e-03,2.117259015837703526e-02,6.553270612337819268e-03,4.682701505163833558e-03,2.386738004991381234e-03,-2.889094324163542227e-02,-6.837487121574030956e-03,2.975016954437728780e-05,3.747355952257481332e-02,1.993076545411368028e-02,3.320656093645625584e-02,-2.586601028699001513e-03,1.193548939079177629e-07,-2.088305342609724641e-02,4.873585986976577747e-07,2.521662207030407610e-04,2.405151285872259796e-03,-8.891333703742141439e-08,-1.206796555435957208e-03,-2.360479863609630385e-02,1.263880332935368722e-02,-6.244201905491516408e-03,1.027812014448265671e-02,9.296887976732944731e-03,-4.544451198643189812e-04,-1.064255485751514427e-06,3.634189276957274731e-03,6.295460897313232405e-07,4.786246757428815627e-07,2.696695854917524268e-02,5.057930428390242095e-03
3.590413608036482906e-02,-1.259873598185261567e-01,-4.895189974733303064e-03,-5.450105316253154968e-03,1.829976447508834675e-02,1.165977159817228014e-02,1.386764174135559635e-01,-3.666787709693460767e-02,-1.743707210456919843e-01,-1.217463584718558034e-01,3.063962260688288505e-07,-3.113483203643353445e-02,1.530784392370232450e-01,9.694595065849875848e-02,-4.634818864649182732e-03,-9.313124671544993627e-02,-2.067549608774574971e-02,-9.716344293695472478e-02,-3.144765404446556167e-02,-1.055196793817235190e-01,3.809860702566292279e-02,4.416979730652325492e-02,-1.013392555003874013e-01,1.573791011956651442e-01,-1.025308347341212650e-01,-1.029312033481096095e-01,1.355749778391319993e-01,4.390298959809729729e-02,-1.954051738375673850e-02,-6.305810230484956876e-03,-1.067913915282429765e-01,-5.561535207757537652e-02,9.639085589268839294e-02,9.698445306133721084e-07,-2.406339352425221345e-02,1.456521438945705682e-01,1.075551068076008700e-03,1.503644582528187168e-01,8.144136466290191612e-02,-1.017098092559035188e-01,4.531314794445784333e-02,-5.314697810057504579e-02,-4.616634651984212467e-02,3.035331746176787165e-02,-8.018251563017430097e-03,-1.826568866732439789e-01,-1.417443090337717759e-01,-9.922826692874332777e-02,-1.620088581047005594e-01,1.074276457369828935e-01,-3.796758198088010655e-02,1.685345256367755049e-02,-6.045346591326188589e-03,-1.113048095815423327e-01,1.638033154250206624e-01,-3.082699076163958676e-02,4.468301218194726393e-02,9.531644795912888601e-02,4.020522976838770968e-02,-1.734080475406804252e-07,1.789032409554248970e-01,-9.603337772816211704e-02,1.561068510165950288e-02,1.261872162368687378e-01,-9.878896336010437040e-02,-1.633008309785419498e-01,1.475781409405410860e-01,1.660519850091880245e-01,-6.858961945097762081e-02,3.821870879071954247e-02,-6.298575369570858125e-03,-3.825275868938509544e-02,5.521709833570209898e-03,1.745726833593316818e-01,-1.825466749356307594e-01,-1.929413724691576154e-02,8.592372142687321190e-02,3.842445160928435050e-02,-2.762962641801134690e-03,2.759246007663330828e-03,1.422484883248638365e-02,-1.406402418390239606e-01,5.957080211822810001e-02,-5.493055533950146410e-03,-1.436797762050503469e-01,3.341321947194741114e-05,-1.074955208983385258e-01,-9.978479978506490933e-02,-1.555980182380774235e-01,-8.977328746183583369e-03,1.516742398052882412e-01,-1.631640539857520319e-02,-2.375588138229162150e-02,1.610609558842714673e-01,-5.901103680243269950e-02,-7.376687236968616779e-02,-8.614068673870950432e-02,2.248585621170233473e-02,-2.171161044697024467e-05,8.057942966069877103e-03
2.677646839781759863e-03,-1.096973473245849628e-03,-1.496746870265724394e-01,-1.834721456681469298e-02,-2.284253079624706459e-02,-1.943707913582653352e-02,-4.692209755710928520e-02,1.153717359147504208e-02,-8.100837819358636116e-02,9.130940361128584218e-03,-4.168471957997082339e-02,-1.305649869425058295e-03,-3.351863040841148583e-02,1.408287021634656577e-01,5.294517789291899867e-02,-1.652696814492572025e-02,-1.209660382450846589e-01,2.346710982612710758e-02,1.479018340414306985e-02,-5.960143936285334371e-02,6.848188484744291427e-02,-7.830201871903755273e-02,-9.622611512737937189e-02,-8.601008459089333480e-02,-7.493801370179946353e-02,-4.587791325398475617e-02,7.266533297837883543e-02,1.147562277457749164e-01,1.364090563060015807e-03,-5.380748871165359076e-02,-4.067808237167466756e-02,6.475716935655756457e-02,-1.232828024935814920e-01,2.444779197153734967e-03,3.717415339338955155e-02,1.012147299623857022e-01,2.141056500922809248e-06,-2.736986700730948893e-02,2.169668340129351503e-01,3.478051993400222558e-02,-1.085564325463543034e-01,-8.550755666991233239e-02,-1.870726381727426668e-01,1.047143307844284887e-01,-7.141426339752925644e-03,3.917662635602794236e-02,1.397669624160982338e-01,-1.595580330873395125e-01,-3.232041004640307663e-02,5.727637042080997720e-02,-1.247319638072003715e-06,1.580398210012469162e-01,-9.732938616140471288e-02,2.602320816343968168e-01,-3.455086671924892383e-02,6.474924771571101412e-02,1.307358596598932610e-01,-1.491989999116089261e-01,2.077335575261227488e-02,3.219185861892325667e-02,1.838951426221121024e-02,-1.293930101437411606e-01,-5.241031917840381131e-06,-6.541649146907359269e-02,1.904182485321739560e-01,2.776931305862992763e-02,3.475933011311305859e-02,-5.173788975840773463e-02,-4.180783431648829596e-02,-3.448159373698404806e-02,-3.030799776434238771e-02,2.238602038484884260e-01,3.079176126401512396e-03,1.114571840292106902e-01,3.309611540410133113e-02,6.812836105331988856e-02,1.031657169301551102e-01,1.101017140142853679e-01,-1.131965218420874644e-04,1.466991852840127330e-07,3.264157693094257157e-02,1.242089469573953858e-01,1.923356560502027454e-02,-1.507558397884831702e-01,-1.114361746799941294e-01,-1.222353394405931160e-01,-5.820485048218078860e-05,-4.897745194784905443e-02,1.475198463827596118e-01,-1.872087885019946621e-02,-1.044118506161085119e-01,1.791505787955446349e-01,-1.998839103406083260e-03,-1.001174397827678531e-01,-3.750180931656489636e-02,-1.485188168354544813e-01,-7.811163725282567818e-03,3.756398996471017881e-02,-1.079273853478786467e-02,1.126017242738495128e-01
-1.479034359543326483e-04,3.217518218581702592e-03,1.262456109089736545e-01,-4.133123047097572662e-05,1.171689141090023409e-02,-1.149963636038645737e-02,3.087699707018678867e-07,3.979865421984708079e-02,-1.739071908978064573e-01,-1.586804711184717775e-01,4.779478957274696776e-04,-2.509450708037245723e-02,2.614409072539105802e-02,5.406752245097658921e-02,3.312134420373372135e-02,3.944331612691961541e-04,1.006526892682990393e-01,1.794581182348681248e-02,1.447756702465315126e-02,1.581152061619006612e-04,8.963666145118162620e-02,-2.315463023775459969e-02,1.552307558974229743e-02,-7.687538220915345055e-02,1.149629695059783963e-01,1.508563637249134282e-01,-2.902491181478837612e-02,-1.298373379901569813e-02,3.383406431967202893e-02,-7.706026727837690660e-02,1.158908318946000465e-01,-1.953687133041652133e-02,-4.991071307516105338e-02,-2.243362365863816113e-02,3.750266033862029169e-02,7.092634046128250096e-03,5.144671071091740100e-03,1.268887738242269470e-01,8.996150363906245482e-04,2.962869084660875799e-02,-1.609309617760845690e-01,1.580203427400174998e-01,-1.201433520850422321e-01,4.631944292861808060e-02,2.304641483509618696e-03,-3.602534280789275196e-03,4.836125380884757040e-04,5.217401908844347680e-02,-2.138039761521332363e-02,-3.029263668584779995e-02,-1.393798490463198612e-03,3.750503018003428085e-02,-3.907180733685176183e-02,3.540302195266870067e-02,-1.131071139800039239e-02,1.816327753002649759e-01,1.255988317501327556e-01,1.316942091028689386e-02,-1.647338615932537539e-03,1.051380591046262997e-02,1.316116281487118844e-01,3.246295454778941325e-02,-3.085727988916298555e-08,1.459600660092243152e-01,5.733859348656791116e-02,1.739153841554258581e-03,1.382126157858945825e-01,1.399836391894418997e-01,1.823410433104384332e-01,-1.554055581547589548e-01,9.081597812124437424e-03,-1.758215501083707777e-01,-3.468726706650579472e-02,-4.935429801438192578e-03,3.022393578438227132e-02,1.624529951894572166e-01,-2.176927713542304438e-02,-1.774859421196078035e-01,6.026859525184906710e-03,1.202564993955567221e-02,5.418100931107676886e-07,-1.715875971199415720e-02,7.224287435116980016e-02,1.412105218051719346e-01,6.458036708556499916e-02,-7.629155489907481213e-02,-2.232182986593239486e-03,-1.716398389177972023e-02,-1.240151405884754943e-03,-3.439519412129728865e-02,1.474778943920580787e-02,1.519279527509061478e-01,5.643823127599893413e-09,4.734722754308615805e-02,-5.594224602580770075e-03,3.438087043424935263e-02,1.172360596415735444e-02,1.274717534291820026e-02,-3.701214154423385951e-03,-4.182068907078401176e-02
-7.405647525482503442e-03,-7.866659965730765647e-02,1.307885972463468383e-01,7.410498115433679367e-02,1.420164346475608769e-02,8.518097702605070820e-02,-1.261115804401991281e-01,-2.947313275914435635e-08,-7.935116034250044512e-03,2.192385394345556376e-02,-2.829789625248513296e-02,1.481090677733261016e-02,7.584830825593236181e-02,-7.749118605761780298e-02,1.288766659793980085e-01,1.339924754771379678e-01,-1.338606487880740492e-01,7.318823562189646914e-02,-1.534621297881917645e-01,1.543771964405603325e-01,1.449551683195568763e-01,-6.093202147314808609e-02,-6.796794693298084666e-02,1.197943033342081381e-01,1.537216564956922216e-01,-1.105076602954622404e-03,-1.701030191448447138e-01,1.007653394067247743e-01,-1.292076996528908166e-02,-9.155157308181800790e-02,-1.311577192463801167e-01,-8.547215385927642642e-03,5.801632822174682819e-02,5.649745531952351596e-04,-1.530529007369935160e-07,4.749774155880631676e-02,-5.934220086442771958e-07,-1.068634159198024181e-01,1.233353028804833745e-01,3.710343467598787442e-02,-4.269849313667879731e-02,-1.731567684223492554e-01,-1.704135913146360704e-01,-1.450206506007208941e-02,-5.105710642652931154e-03,-8.519793548117900184e-02,6.429687949300481875e-03,1.616116124529686296e-02,3.461000450696868208e-02,1.260608693419850712e-01,-2.251373485822420056e-02,4.844458931732916612e-02,4.721155729260214512e-02,7.825044604630254641e-02,8.029494919814220144e-02,-8.057350313309508127e-02,1.096582551058670613e-01,3.082980216072582491e-02,-3.797825095243754362e-02,1.617380467196133419e-03,-7.433032078319901093e-02,3.704224410732687156e-02,3.314888050133696449e-03,3.285899737441363728e-03,7.860561727682560673e-02,-1.904646201966810060e-02,-3.795518098100260362e-02,9.511712547217132663e-02,-1.239276910585808689e-01,-1.126998621797553057e-01,1.122448686759282498e-06,1.504926845854614725e-01,4.169115065324896789e-04,8.681903414790288764e-02,6.769764259065062795e-02,5.646133251482755161e-02,8.033167740942243062e-02,1.132632021210970286e-01,-3.178867440003090711e-02,-4.609908680452074977e-08,3.016256647132434590e-03,6.368674575994189013e-02,-1.254223289027111554e-01,-1.570146257825939806e-01,-3.920090054353892600e-02,1.180745930282903061e-01,1.333386977566318465e-02,-1.586533022349915223e-01,9.448630955287332100e-02,2.212157909016607832e-02,-1.513358684738207727e-01,2.253128629472794797e-02,-6.796736040645447348e-03,-6.879842259665512605e-02,-1.296721075438170279e-01,7.786501144602310520e-02,-1.290490190584676899e-02,3.146745399287076417e-02,6.034608220564228722e-07,1.767871851234464192e-02
